"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9"
"24663017","3017",265.00,130.00,490.00,45.00,235.00,110.00,365.00,515.00
"24663018","3018",185.00,70.00,310.00,25.00,135.00,75.00,300.00,260.00
"24663019","3019",100.00,110.00,260.00,10.00,70.00,90.00,220.00,220.00
"24663020","3020",470.00,160.00,1240.00,65.00,465.00,305.00,1110.00,825.00
"24663021","3021",65.00,40.00,325.00,0.00,100.00,75.00,240.00,175.00
"24663022","3022",60.00,40.00,300.00,5.00,155.00,60.00,300.00,90.00
"24663023","3023",85.00,40.00,320.00,10.00,125.00,180.00,320.00,170.00
"24663024","3024",65.00,60.00,260.00,5.00,100.00,50.00,235.00,95.00
"24663025","3025",115.00,30.00,330.00,5.00,130.00,70.00,350.00,165.00
"24663026","3026",220.00,80.00,430.00,25.00,220.00,110.00,310.00,405.00
"24663027","3027",125.00,35.00,295.00,5.00,145.00,50.00,275.00,250.00
"24663028","3028",150.00,50.00,500.00,5.00,150.00,85.00,415.00,215.00
"24663029","3029",160.00,30.00,460.00,5.00,210.00,95.00,455.00,210.00
"24663030","3030",270.00,20.00,1050.00,15.00,525.00,115.00,1020.00,355.00
"24663031","3031",105.00,20.00,325.00,0.00,190.00,45.00,335.00,190.00
"24663032","3032",140.00,10.00,500.00,5.00,170.00,55.00,365.00,195.00
"24663033","3033",270.00,30.00,1100.00,25.00,605.00,140.00,1010.00,455.00
"24663034","3034",285.00,45.00,655.00,20.00,275.00,85.00,560.00,420.00
"24663035","3035",155.00,40.00,455.00,20.00,165.00,130.00,345.00,290.00
"24663036","3036",390.00,180.00,1300.00,60.00,530.00,345.00,1165.00,795.00
"24663037","3037",85.00,10.00,330.00,5.00,125.00,80.00,315.00,100.00
"24663038","3038",140.00,40.00,360.00,5.00,180.00,110.00,390.00,135.00
"24663039","3039",100.00,30.00,320.00,0.00,140.00,80.00,280.00,110.00
"24663040","3040",80.00,15.00,365.00,5.00,130.00,55.00,330.00,115.00
"24663041","3041",130.00,40.00,310.00,5.00,125.00,65.00,325.00,210.00
"24663042","3042",75.00,15.00,245.00,5.00,120.00,55.00,240.00,140.00
"24663043","3043",95.00,40.00,230.00,10.00,125.00,50.00,225.00,130.00
"24663044","3044",90.00,55.00,300.00,10.00,135.00,110.00,295.00,205.00
"24663045","3045",85.00,105.00,315.00,15.00,75.00,90.00,285.00,220.00
"24663046","3046",145.00,185.00,455.00,10.00,85.00,105.00,530.00,125.00
"24663047","3047",85.00,85.00,280.00,20.00,80.00,110.00,305.00,125.00
"24663048","3048",115.00,90.00,430.00,10.00,155.00,160.00,385.00,250.00
"24663049","3049",200.00,110.00,625.00,15.00,240.00,175.00,550.00,375.00
"24663050","3050",180.00,115.00,350.00,50.00,140.00,85.00,335.00,330.00
"24663051","3051",155.00,95.00,430.00,10.00,150.00,65.00,365.00,255.00
"24663052","3052",65.00,50.00,330.00,10.00,110.00,95.00,300.00,150.00
"24663053","3053",265.00,90.00,790.00,25.00,275.00,185.00,695.00,500.00
"24663054","3054",50.00,105.00,445.00,10.00,170.00,180.00,535.00,150.00
"24663055","3055",30.00,90.00,455.00,10.00,110.00,235.00,480.00,95.00
"24663056","3056",35.00,90.00,455.00,5.00,150.00,225.00,420.00,185.00
"24663057","3057",115.00,135.00,1120.00,10.00,295.00,380.00,1040.00,360.00
"24663058","3058",115.00,105.00,860.00,10.00,220.00,320.00,830.00,325.00
"24663059","3059",40.00,65.00,380.00,5.00,100.00,150.00,305.00,140.00
"24663060","3060",35.00,55.00,340.00,0.00,110.00,125.00,315.00,115.00
"24663061","3061",35.00,45.00,425.00,0.00,75.00,175.00,390.00,110.00
"24663062","3062",40.00,85.00,390.00,0.00,115.00,215.00,510.00,55.00
"24663063","3063",30.00,85.00,300.00,5.00,75.00,125.00,360.00,115.00
"24663064","3064",40.00,125.00,325.00,0.00,60.00,170.00,325.00,110.00
"24663065","3065",40.00,105.00,280.00,5.00,65.00,145.00,365.00,60.00
"24663066","3066",25.00,65.00,170.00,5.00,35.00,100.00,210.00,20.00
"24663067","3067",35.00,90.00,385.00,0.00,70.00,145.00,340.00,90.00
"24663068","3068",150.00,175.00,770.00,15.00,225.00,335.00,730.00,385.00
"24663069","3069",70.00,235.00,665.00,0.00,185.00,370.00,730.00,215.00
"24663070","3070",30.00,115.00,285.00,5.00,90.00,105.00,325.00,50.00
"24663071","3071",30.00,65.00,290.00,5.00,50.00,125.00,275.00,50.00
"24663072","3072",55.00,60.00,355.00,15.00,125.00,140.00,420.00,85.00
"24663073","3073",25.00,75.00,445.00,10.00,75.00,170.00,390.00,145.00
"24663074","3074",100.00,105.00,870.00,5.00,260.00,290.00,840.00,260.00
"24663075","3075",40.00,70.00,345.00,0.00,90.00,125.00,340.00,65.00
"24663076","3076",60.00,35.00,520.00,5.00,160.00,155.00,495.00,175.00
"24663077","3077",130.00,120.00,655.00,10.00,190.00,265.00,545.00,245.00
"24663079","3079",85.00,40.00,325.00,15.00,125.00,95.00,280.00,195.00
"24663080","3080",70.00,50.00,530.00,10.00,130.00,165.00,465.00,190.00
"24663081","3081",70.00,30.00,380.00,10.00,180.00,90.00,355.00,200.00
"24663082","3082",90.00,85.00,335.00,5.00,145.00,140.00,385.00,180.00
"24663083","3083",80.00,35.00,300.00,5.00,95.00,90.00,310.00,85.00
"24663084","3084",90.00,65.00,340.00,10.00,115.00,105.00,220.00,250.00
"24663085","3085",85.00,95.00,365.00,10.00,105.00,120.00,385.00,170.00
"24663086","3086",105.00,90.00,395.00,15.00,135.00,95.00,350.00,225.00
"24663088","3088",120.00,55.00,695.00,15.00,265.00,145.00,555.00,285.00
"24663089","3089",35.00,5.00,185.00,5.00,105.00,55.00,230.00,50.00
"24663090","3090",105.00,10.00,540.00,5.00,165.00,80.00,455.00,140.00
"24663091","3091",70.00,10.00,470.00,5.00,185.00,100.00,475.00,95.00
"24663092","3092",75.00,5.00,350.00,5.00,155.00,70.00,400.00,65.00
"24663094","3094",70.00,10.00,475.00,10.00,245.00,85.00,445.00,140.00
"24663095","3095",215.00,35.00,975.00,15.00,445.00,240.00,925.00,340.00
"24663096","3096",165.00,15.00,650.00,5.00,335.00,135.00,665.00,160.00
"24663097","3097",115.00,10.00,465.00,0.00,255.00,55.00,460.00,110.00
"24663098","3098",50.00,0.00,205.00,0.00,65.00,45.00,205.00,65.00
"24663099","3099",200.00,20.00,860.00,15.00,410.00,160.00,825.00,335.00
"24663100","3100",95.00,10.00,420.00,0.00,220.00,90.00,435.00,75.00
"24663101","3101",70.00,5.00,345.00,5.00,160.00,65.00,360.00,95.00
"24663102","3102",85.00,15.00,450.00,0.00,200.00,110.00,515.00,40.00
"24663103","3103",105.00,15.00,385.00,0.00,190.00,50.00,345.00,130.00
"24663104","3104",85.00,10.00,350.00,0.00,170.00,65.00,385.00,90.00
"24663105","3105",110.00,15.00,490.00,0.00,180.00,105.00,365.00,185.00
"24663106","3106",105.00,0.00,445.00,10.00,195.00,25.00,370.00,130.00
"24663107","3107",130.00,5.00,490.00,0.00,195.00,45.00,430.00,100.00
"24663108","3108",105.00,15.00,380.00,5.00,170.00,85.00,425.00,105.00
"24663109","3109",125.00,10.00,445.00,5.00,250.00,85.00,450.00,130.00
"24663110","3110",130.00,20.00,525.00,5.00,220.00,100.00,600.00,125.00
"24663111","3111",120.00,10.00,510.00,5.00,250.00,85.00,540.00,130.00
"24663112","3112",85.00,10.00,335.00,0.00,130.00,35.00,270.00,120.00
"24663113","3113",110.00,5.00,400.00,5.00,175.00,45.00,355.00,135.00
"24663114","3114",140.00,15.00,520.00,5.00,240.00,80.00,455.00,215.00
"24663115","3115",115.00,10.00,380.00,0.00,115.00,65.00,325.00,75.00
"24663116","3116",190.00,15.00,360.00,5.00,125.00,135.00,360.00,135.00
"24663117","3117",120.00,5.00,355.00,0.00,150.00,75.00,340.00,145.00
"24663118","3118",110.00,100.00,920.00,5.00,335.00,260.00,735.00,225.00
"24663119","3119",0.00,0.00,0.00,0.00,,,,
"24663120","3120",100.00,40.00,360.00,0.00,155.00,130.00,445.00,65.00
"24663121","3121",180.00,10.00,345.00,10.00,235.00,95.00,360.00,70.00
"24663122","3122",165.00,45.00,450.00,10.00,255.00,90.00,495.00,85.00
"24663123","3123",130.00,80.00,505.00,5.00,175.00,110.00,590.00,115.00
"24663124","3124",70.00,15.00,370.00,0.00,110.00,100.00,330.00,60.00
"24663125","3125",80.00,20.00,365.00,5.00,180.00,75.00,330.00,185.00
"24663126","3126",75.00,10.00,535.00,0.00,230.00,115.00,480.00,75.00
"24663127","3127",45.00,20.00,390.00,0.00,175.00,115.00,405.00,40.00
"24663128","3128",80.00,40.00,340.00,0.00,95.00,60.00,290.00,60.00
"24663129","3129",150.00,45.00,530.00,0.00,210.00,130.00,670.00,90.00
"24663130","3130",75.00,15.00,380.00,5.00,185.00,65.00,360.00,95.00
"24663131","3131",150.00,40.00,425.00,0.00,160.00,85.00,515.00,130.00
"24663132","3132",135.00,10.00,470.00,0.00,160.00,135.00,460.00,140.00
"24663133","3133",80.00,10.00,315.00,0.00,160.00,50.00,380.00,40.00
"24663134","3134",170.00,25.00,520.00,0.00,280.00,115.00,630.00,140.00
"24663135","3135",130.00,25.00,415.00,0.00,195.00,75.00,460.00,130.00
"24663136","3136",60.00,10.00,195.00,0.00,85.00,20.00,170.00,50.00
"24663137","3137",115.00,10.00,460.00,0.00,235.00,90.00,430.00,110.00
"24663138","3138",300.00,50.00,740.00,15.00,390.00,130.00,595.00,520.00
"24663139","3139",250.00,40.00,630.00,15.00,290.00,75.00,555.00,305.00
"24663140","3140",85.00,115.00,670.00,15.00,125.00,250.00,615.00,205.00
"24663141","3141",210.00,105.00,500.00,25.00,255.00,105.00,525.00,360.00
"24663142","3142",125.00,290.00,350.00,10.00,15.00,60.00,525.00,205.00
"24663143","3143",110.00,145.00,210.00,5.00,70.00,115.00,325.00,170.00
"24663144","3144",100.00,235.00,340.00,5.00,70.00,160.00,400.00,205.00
"24663145","3145",60.00,190.00,325.00,0.00,80.00,210.00,485.00,95.00
"24663146","3146",50.00,185.00,305.00,5.00,45.00,250.00,445.00,70.00
"24663147","3147",50.00,180.00,315.00,5.00,55.00,165.00,415.00,120.00
"24663149","3149",40.00,80.00,160.00,0.00,45.00,60.00,215.00,10.00
"24663150","3150",80.00,165.00,260.00,5.00,50.00,125.00,390.00,85.00
"24663151","3151",390.00,65.00,705.00,35.00,315.00,150.00,670.00,440.00
"24663152","3152",60.00,10.00,285.00,5.00,135.00,45.00,205.00,135.00
"24663153","3153",75.00,15.00,160.00,5.00,55.00,35.00,105.00,145.00
"24663154","3154",125.00,30.00,350.00,5.00,140.00,60.00,360.00,170.00
"24663155","3155",95.00,20.00,345.00,10.00,160.00,35.00,215.00,190.00
"24663156","3156",130.00,20.00,520.00,10.00,250.00,85.00,400.00,230.00
"24663157","3157",135.00,25.00,410.00,5.00,185.00,30.00,300.00,255.00
"24663158","3158",105.00,20.00,280.00,10.00,125.00,70.00,265.00,125.00
"24663159","3159",105.00,20.00,355.00,5.00,135.00,60.00,335.00,160.00
"24663160","3160",130.00,20.00,365.00,5.00,120.00,90.00,350.00,165.00
"24663161","3161",85.00,15.00,270.00,5.00,135.00,30.00,225.00,175.00
"24663162","3162",85.00,30.00,325.00,5.00,120.00,80.00,350.00,110.00
"24663164","3164",230.00,35.00,560.00,30.00,265.00,85.00,520.00,310.00
"24663166","3166",725.00,150.00,680.00,10.00,220.00,75.00,455.00,225.00
"24663167","3167",145.00,20.00,365.00,5.00,255.00,45.00,425.00,155.00
"24663168","3168",60.00,15.00,260.00,5.00,85.00,60.00,240.00,65.00
"24663169","3169",195.00,5.00,345.00,15.00,130.00,65.00,310.00,165.00
"24663170","3170",105.00,20.00,355.00,5.00,205.00,65.00,305.00,190.00
"24663171","3171",205.00,10.00,335.00,5.00,200.00,35.00,360.00,220.00
"24663172","3172",160.00,20.00,570.00,25.00,295.00,70.00,425.00,305.00
"24663173","3173",120.00,15.00,405.00,15.00,220.00,95.00,360.00,225.00
"24663174","3174",120.00,25.00,675.00,20.00,250.00,95.00,525.00,290.00
"24663175","3175",110.00,10.00,395.00,5.00,135.00,85.00,410.00,140.00
"24663176","3176",80.00,15.00,365.00,10.00,105.00,105.00,275.00,150.00
"24663177","3177",80.00,25.00,285.00,5.00,135.00,70.00,290.00,160.00
"24663178","3178",80.00,10.00,295.00,10.00,165.00,45.00,295.00,145.00
"24663179","3179",95.00,10.00,285.00,0.00,150.00,65.00,290.00,100.00
"24663180","3180",95.00,10.00,405.00,15.00,140.00,60.00,350.00,135.00
"24663181","3181",95.00,45.00,325.00,10.00,135.00,75.00,330.00,170.00
"24663182","3182",335.00,65.00,535.00,20.00,150.00,75.00,640.00,270.00
"24663183","3183",120.00,10.00,390.00,5.00,190.00,65.00,340.00,130.00
"24663184","3184",65.00,10.00,305.00,5.00,140.00,30.00,260.00,65.00
"24663185","3185",80.00,15.00,550.00,0.00,205.00,80.00,445.00,105.00
"24663186","3186",65.00,15.00,350.00,5.00,180.00,70.00,340.00,85.00
"24663187","3187",50.00,25.00,330.00,5.00,150.00,65.00,305.00,75.00
"24663188","3188",40.00,10.00,375.00,0.00,110.00,155.00,195.00,205.00
"24663189","3189",40.00,55.00,285.00,25.00,60.00,105.00,140.00,185.00
"24663190","3190",80.00,80.00,515.00,5.00,140.00,190.00,340.00,220.00
"24663191","3191",60.00,65.00,360.00,5.00,110.00,170.00,230.00,270.00
"24663194","3194",120.00,120.00,335.00,20.00,110.00,155.00,195.00,445.00
"24663195","3195",75.00,50.00,205.00,10.00,70.00,85.00,160.00,185.00
"24663196","3196",70.00,35.00,275.00,5.00,145.00,80.00,140.00,195.00
"24663197","3197",55.00,60.00,295.00,5.00,70.00,90.00,150.00,165.00
"24663198","3198",115.00,50.00,375.00,10.00,135.00,150.00,260.00,215.00
"24663199","3199",80.00,60.00,300.00,10.00,65.00,90.00,260.00,150.00
"24663200","3200",115.00,50.00,215.00,10.00,95.00,70.00,195.00,195.00
"24663201","3201",75.00,50.00,310.00,0.00,110.00,90.00,200.00,210.00
"24663202","3202",125.00,85.00,520.00,15.00,225.00,195.00,380.00,340.00
"24663203","3203",175.00,55.00,495.00,5.00,205.00,85.00,355.00,320.00
"24663204","3204",90.00,45.00,265.00,15.00,100.00,70.00,185.00,205.00
"24663205","3205",90.00,90.00,315.00,10.00,140.00,115.00,215.00,245.00
"24663206","3206",95.00,100.00,405.00,15.00,160.00,100.00,215.00,325.00
"24663207","3207",90.00,110.00,435.00,20.00,135.00,155.00,290.00,315.00
"24663208","3208",90.00,60.00,505.00,5.00,270.00,135.00,455.00,140.00
"24663209","3209",60.00,40.00,495.00,0.00,105.00,170.00,350.00,190.00
"24663210","3210",60.00,25.00,370.00,5.00,130.00,105.00,260.00,150.00
"24663211","3211",25.00,35.00,265.00,5.00,110.00,110.00,280.00,60.00
"24663212","3212",250.00,100.00,550.00,35.00,280.00,260.00,460.00,480.00
"24663213","3213",60.00,35.00,265.00,5.00,65.00,95.00,200.00,180.00
"24663214","3214",90.00,85.00,385.00,15.00,135.00,155.00,245.00,260.00
"24663215","3215",120.00,115.00,540.00,10.00,185.00,245.00,415.00,400.00
"24663216","3216",25.00,350.00,370.00,15.00,40.00,365.00,480.00,245.00
"24663217","3217",15.00,190.00,285.00,5.00,15.00,195.00,340.00,90.00
"24663218","3218",20.00,255.00,320.00,20.00,30.00,315.00,505.00,190.00
"24663219","3219",10.00,225.00,305.00,15.00,10.00,215.00,350.00,130.00
"24663220","3220",15.00,260.00,285.00,5.00,40.00,195.00,340.00,195.00
"24663221","3221",10.00,200.00,220.00,5.00,30.00,170.00,315.00,70.00
"24663222","3222",10.00,130.00,165.00,5.00,25.00,140.00,235.00,125.00
"24663223","3223",35.00,280.00,320.00,10.00,60.00,225.00,450.00,160.00
"24663227","3227",10.00,330.00,240.00,0.00,25.00,225.00,455.00,115.00
"24663228","3228",5.00,320.00,240.00,0.00,10.00,285.00,515.00,45.00
"24663229","3229",5.00,180.00,210.00,0.00,10.00,215.00,335.00,50.00
"24663230","3230",5.00,220.00,230.00,0.00,0.00,200.00,380.00,80.00
"24663231","3231",15.00,360.00,270.00,5.00,15.00,285.00,445.00,75.00
"24663232","3232",0.00,290.00,215.00,5.00,0.00,275.00,450.00,60.00
"24663233","3233",5.00,230.00,200.00,5.00,10.00,265.00,405.00,95.00
"24663234","3234",10.00,315.00,230.00,10.00,35.00,245.00,410.00,110.00
"24663235","3235",5.00,750.00,600.00,5.00,55.00,705.00,1170.00,180.00
"24663236","3236",10.00,250.00,235.00,0.00,15.00,270.00,460.00,75.00
"24663237","3237",5.00,245.00,190.00,5.00,10.00,255.00,365.00,95.00
"24663238","3238",0.00,275.00,175.00,0.00,15.00,240.00,425.00,55.00
"24663239","3239",5.00,315.00,300.00,5.00,10.00,290.00,590.00,70.00
"24663241","3241",25.00,480.00,345.00,10.00,20.00,275.00,560.00,265.00
"24663242","3242",955.00,95.00,750.00,55.00,600.00,155.00,345.00,670.00
"24663243","3243",500.00,35.00,530.00,30.00,310.00,85.00,190.00,460.00
"24663244","3244",220.00,80.00,865.00,10.00,445.00,190.00,700.00,355.00
"24663245","3245",145.00,155.00,575.00,20.00,130.00,225.00,275.00,540.00
"24663246","3246",410.00,60.00,860.00,25.00,475.00,155.00,560.00,680.00
"24663249","3249",210.00,80.00,430.00,15.00,150.00,135.00,305.00,175.00
"24663250","3250",300.00,205.00,425.00,135.00,185.00,115.00,330.00,590.00
"24663251","3251",45.00,415.00,425.00,25.00,55.00,255.00,580.00,305.00
"24663252","3252",390.00,1040.00,1840.00,205.00,350.00,910.00,1240.00,2255.00
"24663253","3253",175.00,600.00,770.00,65.00,140.00,510.00,630.00,925.00
"24663254","3254",130.00,205.00,1460.00,15.00,210.00,445.00,1230.00,505.00
"24663255","3255",220.00,230.00,1260.00,45.00,235.00,540.00,1015.00,685.00
"24663256","3256",180.00,25.00,805.00,10.00,420.00,110.00,820.00,260.00
"24663257","3257",190.00,30.00,630.00,5.00,260.00,150.00,605.00,230.00
"24663258","3258",330.00,35.00,635.00,10.00,285.00,105.00,665.00,275.00
"24663259","3259",405.00,85.00,640.00,15.00,310.00,90.00,660.00,505.00
"24663260","3260",125.00,290.00,1300.00,15.00,320.00,680.00,1430.00,375.00
"24663261","3261",120.00,125.00,605.00,45.00,120.00,135.00,385.00,505.00
"24663262","3262",215.00,235.00,1005.00,50.00,185.00,240.00,550.00,760.00
"24663263","3263",305.00,430.00,1330.00,95.00,180.00,390.00,645.00,1285.00
"24663264","3264",190.00,175.00,420.00,20.00,165.00,185.00,300.00,505.00
"24663266","3266",205.00,210.00,375.00,65.00,140.00,195.00,300.00,505.00
"24663269","3269",235.00,40.00,625.00,25.00,370.00,140.00,525.00,425.00
"24663270","3270",125.00,395.00,535.00,20.00,115.00,275.00,515.00,590.00
"24663271","3271",5.00,100.00,100.00,5.00,0.00,65.00,110.00,40.00
"24663273","3273",390.00,125.00,335.00,45.00,250.00,145.00,280.00,600.00
"24663274","3274",75.00,195.00,335.00,20.00,75.00,175.00,150.00,385.00
"24663275","3275",170.00,180.00,500.00,25.00,145.00,240.00,325.00,525.00
"24663276","3276",0.00,725.00,350.00,5.00,15.00,290.00,915.00,110.00
"24663277","3277",35.00,940.00,665.00,30.00,10.00,175.00,615.00,200.00
"24663278","3278",600.00,260.00,1300.00,110.00,585.00,305.00,705.00,1510.00
"24663279","3279",530.00,120.00,1105.00,45.00,330.00,95.00,670.00,880.00
"24663280","3280",155.00,35.00,375.00,0.00,135.00,50.00,345.00,200.00
"24663281","3281",5.00,560.00,470.00,10.00,10.00,185.00,870.00,145.00
"24663282","3282",0.00,120.00,145.00,10.00,15.00,35.00,145.00,70.00
"24663283","3283",20.00,345.00,260.00,10.00,25.00,315.00,410.00,240.00
"24663284","3284",130.00,640.00,1275.00,95.00,240.00,700.00,1250.00,820.00
"24663285","3285",135.00,140.00,505.00,35.00,155.00,200.00,395.00,390.00
"24663286","3286",110.00,90.00,475.00,20.00,225.00,135.00,465.00,210.00
"24663287","3287",65.00,25.00,495.00,0.00,180.00,155.00,365.00,145.00
"24663288","3288",145.00,30.00,555.00,10.00,190.00,85.00,500.00,295.00
"24663289","3289",40.00,120.00,515.00,5.00,140.00,285.00,580.00,110.00
"24663290","3290",85.00,195.00,540.00,15.00,100.00,285.00,620.00,150.00
"24663291","3291",65.00,185.00,315.00,35.00,40.00,135.00,190.00,360.00
"24663292","3292",5.00,460.00,370.00,10.00,20.00,475.00,745.00,120.00
"24663293","3293",10.00,345.00,840.00,0.00,50.00,495.00,1085.00,120.00
"24663294","3294",120.00,20.00,335.00,10.00,215.00,90.00,295.00,215.00
"24663295","3295",275.00,45.00,525.00,35.00,310.00,125.00,430.00,440.00
"24663296","3296",190.00,105.00,365.00,25.00,200.00,65.00,240.00,400.00
"24663297","3297",20.00,210.00,350.00,10.00,45.00,260.00,415.00,200.00
"24663298","3298",15.00,495.00,440.00,10.00,40.00,435.00,600.00,360.00
"24663299","3299",130.00,125.00,305.00,20.00,155.00,110.00,210.00,390.00
"24663300","3300",105.00,180.00,490.00,30.00,160.00,170.00,285.00,530.00
"24663301","3301",25.00,15.00,245.00,5.00,55.00,75.00,185.00,130.00
"24663302","3302",180.00,250.00,760.00,65.00,200.00,215.00,570.00,570.00
"24663304","3304",75.00,60.00,200.00,15.00,50.00,80.00,145.00,130.00
"24663305","3305",125.00,135.00,475.00,35.00,145.00,200.00,475.00,385.00
"24663306","3306",835.00,520.00,1965.00,215.00,655.00,550.00,1290.00,1585.00
"24663311","3311",440.00,255.00,1675.00,70.00,620.00,580.00,990.00,1260.00
"24663314","3314",40.00,970.00,1240.00,40.00,125.00,1000.00,1450.00,440.00
"24663315","3315",15.00,220.00,350.00,10.00,50.00,305.00,500.00,100.00
"24663316","3316",20.00,360.00,230.00,10.00,15.00,170.00,475.00,145.00
"24663317","3317",5.00,255.00,220.00,10.00,0.00,205.00,350.00,80.00
"24663318","3318",10.00,270.00,220.00,0.00,10.00,175.00,380.00,105.00
"24663319","3319",5.00,270.00,245.00,10.00,35.00,185.00,400.00,100.00
"24663320","3320",20.00,290.00,275.00,30.00,45.00,210.00,275.00,350.00
"24663321","3321",5.00,210.00,285.00,15.00,0.00,295.00,405.00,175.00
"24663322","3322",20.00,355.00,555.00,5.00,50.00,525.00,815.00,115.00
"24663323","3323",5.00,175.00,235.00,0.00,25.00,215.00,325.00,40.00
"24663324","3324",10.00,235.00,180.00,5.00,0.00,115.00,340.00,35.00
"24663325","3325",5.00,175.00,290.00,0.00,25.00,245.00,355.00,65.00
"24663326","3326",5.00,190.00,245.00,0.00,20.00,245.00,375.00,30.00
"24663327","3327",10.00,240.00,310.00,0.00,20.00,305.00,495.00,45.00
"24663328","3328",15.00,375.00,415.00,0.00,20.00,420.00,575.00,210.00
"24663329","3329",,,,,,,,
"24663330","3330",55.00,715.00,690.00,15.00,60.00,470.00,1215.00,210.00
"24663331","3331",30.00,240.00,310.00,30.00,70.00,180.00,375.00,160.00
"24663332","3332",20.00,160.00,365.00,5.00,60.00,295.00,370.00,125.00
"24663333","3333",35.00,195.00,470.00,10.00,60.00,365.00,410.00,195.00
"24663334","3334",,,,,,,,
